user_id,event_id,label_interested,label_not_interested
828,3831,0,0
828,1360,1,0
828,1903,0,0
831,3724,1,0
831,6789,0,0
831,3919,0,0
831,6334,0,0
831,10372,0,0
831,5993,0,0
831,9756,1,0
832,4945,0,0
832,10967,1,0
832,11425,0,0
832,12103,0,0
832,1093,0,0
832,12666,1,0
832,4365,1,0
832,12349,0,0
833,1781,0,0
833,11776,0,0
833,8342,0,0
833,2188,0,0
833,13267,1,0
833,6733,0,0
833,11762,1,0
834,8885,1,0
834,10967,1,0
834,3589,0,0
834,607,1,0
834,2792,1,0
834,9887,1,0
834,8647,1,0
834,5335,1,0
834,10529,0,0
834,11279,0,0
834,2333,0,0
834,415,0,0
835,1815,1,0
835,426,1,0
835,2967,1,0
835,4999,1,0
835,1851,0,0
835,5877,0,0
835,4811,0,0
835,8005,1,0
835,7976,1,0
835,8252,1,0
839,7835,0,0
839,4637,0,0
839,11550,0,0
839,12904,0,0
839,10353,1,0
839,8877,0,0
840,1957,0,0
840,5949,0,0
840,11541,0,0
840,2967,1,0
840,2203,1,0
840,4312,1,0
840,8005,1,0
840,3941,0,0
840,4773,1,0
841,11577,0,0
841,2291,0,0
841,10315,0,0
841,9774,0,0
841,12386,1,0
842,976,0,0
842,8938,1,0
842,11839,0,0
842,9750,0,0
842,12752,0,0
842,7746,0,0
844,5040,1,0
844,4242,0,0
844,12107,0,0
844,10946,0,0
844,4791,0,0
844,9342,0,0
845,11847,0,0
845,8439,0,0
845,11573,1,0
845,10410,1,0
845,6663,0,0
845,8681,1,0
845,195,0,0
845,6375,0,0
845,7490,0,0
845,4018,0,0
845,1605,0,0
845,4033,0,0
845,3466,0,0
845,327,1,0
845,12110,1,0
845,2233,1,0
849,6334,0,0
849,829,0,0
849,3334,0,0
849,12021,1,0
849,2043,0,0
849,3919,0,0
850,6334,0,0
850,3919,0,0
850,1554,0,0
850,3724,0,0
850,9471,1,0
850,6789,0,0
851,6295,0,0
851,3549,1,0
851,6775,0,0
851,12233,0,0
851,8672,0,0
851,9766,1,0
851,5384,0,0
854,12021,0,0
854,829,0,0
854,3919,0,0
854,6334,0,0
854,3334,1,0
854,7906,0,0
856,4131,0,0
856,2967,0,0
856,8005,1,0
856,10322,0,0
856,1852,0,0
856,4591,0,0
857,9756,1,0
857,12021,0,0
857,6789,1,0
857,2959,1,0
857,3724,1,0
857,3334,1,0
857,3919,0,0
857,5733,1,0
857,6334,0,0
857,3566,0,0
859,864,0,0
859,7711,0,0
859,4449,0,0
859,11773,0,0
859,11002,1,0
859,2602,0,0
860,2830,1,0
860,5993,0,0
860,6547,0,0
860,6334,0,0
860,7906,0,0
860,3724,0,0
865,1641,0,0
865,8005,0,0
865,4999,1,0
865,2967,0,0
865,11661,0,0
865,4591,0,0
866,6789,0,0
866,12021,0,0
866,6334,0,0
866,10372,0,0
866,3334,1,0
866,3724,0,0
867,11217,0,0
867,11925,0,0
867,10517,1,0
867,5247,0,0
867,1132,0,0
867,3930,0,0
869,4999,0,0
869,8932,0,0
869,9077,1,0
869,12273,1,0
869,4315,0,0
870,4578,0,0
870,3655,1,0
870,7613,0,0
870,8459,1,0
870,7118,0,0
870,3797,0,0
870,7397,0,0
872,8052,0,0
872,6354,1,0
872,7752,0,0
872,12562,0,0
872,13322,0,0
874,1108,0,0
874,1199,0,0
874,747,0,0
874,5543,0,0
874,2285,0,0
874,10271,1,0
874,6901,1,0
874,4637,1,0
875,4116,1,0
875,3455,0,0
875,8665,0,0
875,2551,0,0
875,1098,0,0
875,6779,0,0
879,12527,0,0
879,12605,0,0
879,1882,0,0
879,12216,0,0
879,9213,1,0
879,11837,0,0
880,12742,0,0
880,10838,0,0
880,9891,0,0
880,7693,0,1
880,2990,0,1
880,1365,1,0
880,612,0,0
880,554,0,1
880,13328,0,1
880,9731,0,1
880,11317,0,1
880,6266,1,0
880,12818,0,0
880,725,0,0
880,5419,0,0
880,10084,1,0
880,218,0,1
880,3720,0,1
880,11613,0,0
880,12079,0,1
880,6589,0,1
880,3432,0,1
880,3406,0,1
880,10800,0,1
880,6137,0,1
880,8400,1,0
880,7515,0,1
880,3390,1,0
880,4159,1,0
880,1845,0,1
880,12300,0,1
880,11606,1,0
880,3888,0,1
880,5347,1,0
880,9251,0,0
880,9386,0,1
880,11432,0,1
880,11459,0,0
880,6107,1,0
880,4787,0,0
880,5433,0,0
880,11832,0,1
880,10490,0,0
880,2159,0,0
880,222,1,0
880,5226,0,0
880,3427,0,1
880,1683,0,1
880,2989,0,1
882,11012,1,0
882,2555,0,0
882,10210,0,0
882,13120,0,0
882,13228,0,0
882,342,0,0
884,11400,0,0
884,3486,0,0
884,11156,0,0
884,6920,0,0
884,11288,1,0
884,6535,1,0
884,11415,0,0
886,2190,0,0
886,5874,0,0
886,5443,1,0
886,8637,0,0
886,3273,0,0
886,8954,0,0
887,342,1,0
887,12459,0,0
887,13120,0,0
887,10474,0,0
887,2054,0,0
887,11012,0,0
891,2667,1,0
891,6601,0,0
891,3376,0,0
891,3850,0,0
891,8005,0,0
891,2967,0,0
892,4155,0,0
892,805,0,0
892,10433,0,0
892,419,0,0
892,4563,1,0
892,8195,0,0
893,6596,1,0
893,11653,0,0
893,7726,0,0
893,2686,1,0
893,12084,0,0
893,1475,0,0
893,4120,0,0
893,4154,1,0
893,6232,0,0
893,12542,1,0
893,1604,1,0
893,12467,1,0
893,3574,0,0
893,5239,1,0
893,11105,1,0
893,1222,1,0
893,8969,0,0
893,10804,1,0
893,1846,0,0
893,4547,1,0
893,1760,0,0
893,613,0,0
893,9442,0,0
893,7353,0,0
893,1628,0,0
893,1920,1,0
893,5176,0,0
894,3848,1,0
894,12966,0,0
894,922,0,0
894,9331,0,0
894,1076,0,0
894,2788,0,0
895,4168,0,0
895,4812,0,0
895,6799,1,0
895,10953,0,0
895,8130,0,0
895,240,1,0
895,11356,0,0
896,10754,1,0
896,11248,0,0
896,5387,0,0
896,6485,0,0
896,9088,1,0
896,5678,0,0
896,3491,0,0
898,1279,0,1
898,13363,1,0
898,13164,0,0
898,8260,1,0
898,3972,0,0
898,9095,0,0
898,6550,0,0
898,7270,1,0
898,4234,1,0
898,12387,0,0
899,7783,0,0
899,1599,0,0
899,2844,0,0
899,1771,0,0
899,13371,0,0
899,2844,0,0
899,399,0,0
899,399,0,0
899,3368,1,0
899,3373,0,0
899,8534,0,0
904,12806,0,0
904,5504,0,0
904,8598,0,0
904,2761,1,0
904,3000,1,0
904,11401,1,0
904,8397,0,0
904,1505,0,0
906,12173,0,0
906,10717,1,0
906,8072,0,0
906,5958,0,0
906,11609,0,0
906,12768,0,0
908,669,0,0
908,12746,0,0
908,11380,0,0
908,1957,0,0
908,11351,0,0
908,3399,1,0
909,11364,0,0
909,5869,0,0
909,8105,0,0
909,5262,1,0
909,5461,0,0
909,2242,0,0
912,11268,0,0
912,2967,1,0
912,2281,0,0
912,11380,0,0
912,4773,0,0
912,8233,0,0
912,4999,1,0
913,2114,0,0
913,5850,0,0
913,10287,1,0
913,5547,0,0
913,2335,0,0
913,12724,0,0
915,1776,0,0
915,2849,0,0
915,2146,0,0
915,2916,1,0
915,6252,0,0
915,4520,0,0
916,11098,0,0
916,3516,0,0
916,5629,0,0
916,4839,0,0
916,4396,0,0
916,5975,1,0
917,11185,0,0
917,526,0,0
917,8010,0,0
917,7956,0,0
917,1697,0,0
917,5978,1,0
917,771,1,0
917,9685,1,0
918,3281,0,0
918,3732,1,0
918,157,0,0
918,5328,0,0
918,5750,0,0
918,4243,1,0
919,13113,0,0
919,11132,0,0
919,10774,0,0
919,4933,0,0
919,8914,1,0
920,4035,0,0
920,6601,1,0
920,13040,0,0
920,7137,0,0
920,6637,0,0
920,12222,0,0
920,6167,0,0
920,13115,0,0
920,669,0,0
920,8811,1,0
921,12770,0,0
921,7066,0,0
921,13088,0,0
921,1465,1,0
921,4336,0,0
922,11319,0,0
922,883,0,0
922,2471,0,0
922,398,0,0
922,6138,1,0
922,8572,0,0
926,4711,0,0
926,9240,0,0
926,11712,1,0
926,11124,0,0
926,7918,0,0
926,7759,0,0
928,3492,0,0
928,7394,0,0
928,11069,1,0
928,7178,0,0
928,10924,0,0
928,2820,0,0
928,12847,0,0
928,6882,1,0
928,12240,0,0
928,8153,0,0
928,2087,0,0
928,2774,0,0
929,1027,1,0
929,12228,0,0
929,5740,0,0
929,2284,1,0
929,1863,0,0
929,9656,0,0
929,918,0,0
929,1214,1,0
929,2911,1,0
929,8129,1,0
931,7967,0,0
931,9992,0,0
931,241,0,0
931,12460,1,0
931,8263,0,0
931,8348,0,0
932,685,0,0
932,6722,0,0
932,10933,1,0
932,8424,1,0
932,13225,0,0
932,1120,0,0
932,8892,0,0
932,3554,1,0
932,4399,0,0
932,9801,0,0
932,13048,1,0
932,9018,0,0
932,11870,0,0
932,3532,0,0
932,6411,0,0
932,6785,0,0
932,5265,0,0
932,5221,0,0
932,8625,0,0
934,1816,0,0
934,11102,0,0
934,12570,0,0
934,9576,0,0
934,10359,0,0
934,3437,1,0
935,4312,0,0
935,4773,0,0
935,2203,0,0
935,8005,0,0
935,3638,1,0
935,2967,0,0
936,5817,1,0
936,5733,1,0
936,5993,0,0
936,3919,0,0
936,10372,0,0
936,3334,0,0
936,6334,0,0
937,5819,0,0
937,6047,0,0
937,5867,0,0
937,8827,1,0
937,457,1,0
937,12459,0,0
938,3620,1,0
938,2849,1,0
938,10057,0,0
938,9995,0,0
938,3102,0,0
938,410,0,0
938,8317,0,0
938,5780,1,0
939,2106,0,0
939,6211,0,0
939,4946,0,0
939,5733,1,0
940,12969,1,0
940,808,0,0
940,2244,0,0
940,1921,0,0
940,2819,0,0
940,8360,0,0
941,9529,0,0
941,34,0,0
941,3497,0,0
941,8937,0,0
941,6799,1,0
941,423,0,0
942,2959,1,0
942,9606,0,0
942,829,0,0
942,7906,0,0
942,3334,1,0
942,6334,0,0
942,3919,0,0
943,12281,0,0
943,7602,1,0
943,730,0,0
943,3913,1,0
943,1858,0,0
943,2770,0,0
943,6676,1,0
944,1636,1,0
944,5224,0,0
944,9737,0,0
944,5700,0,0
944,9566,0,0
944,8164,0,0
947,5191,1,0
947,11810,0,0
947,9402,0,0
947,4320,0,0
947,6601,1,0
948,4520,1,0
948,5334,0,0
948,5605,0,0
948,12904,0,0
948,13111,0,0
948,12037,0,0
951,6621,0,0
951,2959,1,0
951,10372,0,0
951,6789,0,0
951,3919,0,0
951,6334,0,0
952,12356,1,0
952,4004,1,0
952,5163,1,0
952,10094,0,0
952,12233,0,0
952,8672,0,0
952,1817,1,0
952,1109,1,0
952,9140,1,0
953,11970,1,0
953,296,1,0
953,3824,0,0
953,7669,0,0
953,6860,0,0
953,7547,0,0
953,6013,1,0
953,11209,0,0
953,8605,1,0
956,12849,0,0
956,5745,1,0
956,12514,0,0
956,5870,0,0
956,7661,0,0
956,12858,1,0
956,1728,0,0
956,2997,1,0
958,6547,0,0
958,4770,0,0
958,3312,0,0
958,7906,1,0
958,7971,0,0
958,5733,1,0
959,1657,0,0
959,11704,0,0
959,4815,0,0
959,3066,0,0
959,2136,1,0
959,11280,0,0
960,9947,1,0
960,4312,0,0
960,12465,0,0
960,5522,0,0
960,5007,0,0
960,4773,0,0
961,6334,0,0
961,7971,1,0
961,10934,1,0
961,6547,0,0
961,10372,0,0
961,3724,0,0
961,6789,0,0
962,6334,0,0
962,12021,1,0
962,1554,0,0
962,3919,0,0
962,5993,0,0
962,2959,1,0
962,829,0,0
966,8324,0,0
966,9200,1,0
966,3500,0,0
966,2406,0,0
966,13056,0,0
966,437,0,0
967,1881,1,0
967,13191,1,0
967,6986,0,0
967,10593,0,0
967,5033,0,0
967,3240,0,0
967,2081,0,0
968,4682,0,0
968,457,1,0
968,13120,0,0
968,2795,0,0
968,2071,0,0
968,12858,1,0
968,2054,0,0
968,2288,1,0
969,8179,1,0
969,847,0,0
969,3510,0,0
969,6151,0,0
969,6700,0,0
969,3191,0,0
970,12587,0,0
970,3732,1,0
970,11058,0,0
970,8903,0,0
970,7635,0,0
970,2885,0,0
971,2772,0,0
971,3655,1,0
971,1707,1,0
971,10358,0,0
971,7613,0,0
971,7333,0,0
972,6878,0,1
972,12070,0,0
972,4744,1,0
972,8476,0,1
972,5920,0,1
972,3856,0,1
972,5961,0,1
972,6441,0,1
972,1730,0,1
972,3663,0,1
972,9719,0,1
972,10299,1,0
972,7841,0,1
972,3859,0,1
972,11555,0,1
972,995,0,1
972,11874,0,1
972,7450,0,1
972,1699,0,0
972,2743,0,0
972,5765,0,0
972,5363,0,1
972,9489,0,1
972,1080,0,1
972,12687,0,0
975,6734,1,0
975,4116,0,0
975,6779,0,0
975,1946,0,0
975,5062,0,0
975,8886,0,0
976,3332,0,0
976,7568,0,0
976,11601,0,0
976,2879,0,0
976,3741,0,0
976,4145,1,0
977,5669,0,0
977,8902,0,0
977,8005,0,0
977,5171,0,0
977,12442,1,0
977,6813,0,0
979,5045,0,0
979,7799,0,0
979,12254,1,0
979,10040,0,0
979,4812,0,0
979,404,0,0
979,5836,1,0
980,10948,0,0
980,570,0,0
980,1456,0,0
980,2700,0,0
980,2534,1,0
980,7399,0,0
984,3566,0,0
984,7906,0,0
984,6547,0,0
984,6334,0,0
984,12021,0,0
984,13273,1,0
986,4190,1,0
986,5088,0,0
986,422,1,0
986,6425,0,0
986,10224,0,0
986,10327,0,0
986,6416,0,0
989,7717,1,0
989,4427,0,0
989,10796,0,0
989,12074,0,0
989,4852,0,0
989,1071,0,0
991,12553,0,0
991,10568,0,0
991,10714,0,0
991,11189,0,0
991,6025,0,0
991,10611,1,0
991,10714,0,0
991,12553,0,0
991,4660,0,0
991,4660,0,0
991,11189,0,0
996,7281,1,0
996,4365,0,0
996,9964,0,0
996,12666,1,0
996,10967,0,0
996,11912,0,0
996,3900,0,0
998,4198,1,0
998,6844,0,0
998,4747,0,0
998,3008,0,0
998,3628,0,0
998,5732,0,0
1000,2967,0,0
1000,4773,0,0
1000,5461,1,0
1000,4312,0,0
1000,11380,0,0
1000,8005,0,0
1001,5775,0,0
1001,5583,0,0
1001,4238,0,0
1001,9858,0,0
1001,6148,1,0
1001,677,0,0
1002,7937,0,0
1002,603,0,0
1002,9320,0,0
1002,7072,0,0
1002,10766,0,0
1002,13362,1,0
1004,3724,0,0
1004,6789,0,0
1004,6334,0,0
1004,2830,1,0
1004,12727,0,0
1004,829,0,0
1008,911,0,0
1008,5929,0,0
1008,10680,0,0
1008,10913,0,0
1008,10478,0,1
1008,9188,1,0
1010,34,0,0
1010,2794,1,0
1010,8684,0,0
1010,4432,0,0
1010,9529,0,0
1010,9104,0,0
1010,7172,1,0
1010,4739,1,0
1010,6485,1,0
1012,12817,0,0
1012,11309,0,0
1012,4861,1,0
1012,9571,0,0
1012,11587,0,0
1012,1842,1,0
1012,3719,0,0
1013,8292,0,0
1013,12586,1,0
1013,11026,0,0
1013,7787,0,0
1013,9522,0,0
1013,6720,0,0
1014,6734,0,0
1014,6435,0,0
1014,8360,1,0
1014,1921,0,0
1014,7557,0,0
1014,2819,0,0
1016,2959,1,0
1016,12021,0,0
1016,829,0,0
1016,6334,0,0
1016,6547,0,0
1016,9440,0,0
1017,4423,0,0
1017,2667,1,0
1017,7773,0,0
1017,12594,0,0
1017,1852,0,0
1017,7613,0,0
1018,3334,1,0
1018,6334,0,0
1018,3919,0,0
1018,10372,0,0
1018,3724,0,0
1018,6789,0,0
1019,9861,1,0
1019,2592,1,0
1019,6230,1,0
1019,7200,1,0
1019,2982,1,0
1019,11329,1,0
1019,1928,1,0
1019,10987,0,0
1019,865,0,0
1019,7297,0,0
1019,1812,1,0
1019,9807,1,0
1019,3696,0,0
1019,6382,1,0
1019,5144,1,0
1019,6726,1,0
1019,1273,0,0
1019,3070,0,0
1019,8984,0,0
1019,5552,1,0
1019,8618,1,0
1019,11119,1,0
1019,3711,0,0
1019,5393,0,0
1019,7337,0,0
1021,2967,1,0
1021,11323,0,0
1021,8813,0,0
1021,2611,0,0
1021,735,0,0
1021,4827,0,0
1022,4002,1,0
1022,2172,0,0
1022,1742,1,0
1022,3950,0,0
1022,4863,0,0
1022,3650,0,0
1022,449,0,0
1023,9828,0,0
1023,1949,0,0
1023,5653,0,0
1023,8688,1,0
1023,6376,0,0
1023,13050,0,0
1024,3334,1,0
1024,6547,0,0
1024,3919,0,0
1024,6334,0,0
1024,12348,0,0
1024,5733,1,0
1024,12021,0,0
1027,4078,0,0
1027,12752,0,0
1027,13121,0,0
1027,11974,0,0
1027,1551,0,0
1027,8938,1,0
1028,9742,0,0
1028,2186,0,0
1028,7250,0,0
1028,2480,0,0
1028,10817,0,0
1028,9367,1,0
1032,687,0,0
1032,1445,0,0
1032,5572,1,0
1032,3989,0,0
1032,10483,0,0
1032,9130,0,0
1036,6700,0,0
1036,8890,0,0
1036,8921,0,0
1036,8198,0,0
1036,3510,0,0
1036,688,1,0
1038,9488,0,0
1038,4971,1,0
1038,6087,0,0
1038,9255,0,0
1038,10743,0,0
1038,6492,0,0
1038,1545,0,0
1038,5114,0,0
1038,8884,1,0
1038,8909,0,0
1038,12677,0,0
1038,9571,0,0
1039,8521,0,0
1039,8382,0,0
1039,3597,0,0
1039,3526,1,0
1039,10753,0,0
1039,1254,0,0
1040,5815,0,0
1040,12073,0,0
1040,10040,0,0
1040,404,0,0
1040,13224,1,0
1040,6799,1,0
1040,264,0,0
1043,7834,0,0
1043,11380,0,0
1043,8005,0,0
1043,11882,0,0
1043,4312,0,0
1043,5786,1,0
1046,10040,0,0
1046,57,1,0
1046,11777,0,0
1046,5815,0,0
1046,2591,0,0
1046,404,0,0
1047,3285,1,0
1047,10913,0,0
1047,2513,0,0
1047,7709,0,0
1047,7540,0,0
1047,3780,0,0
1047,3302,1,0
1047,6218,1,0
1047,8635,1,0
1048,3936,0,0
1048,136,1,0
1048,6647,0,0
1048,10460,1,0
1048,5937,0,0
1048,8603,0,0
1048,2009,0,0
1049,7387,0,0
1049,11799,0,0
1049,5993,0,0
1049,7723,0,0
1049,3334,0,0
1049,3919,1,0
1050,9524,1,0
1050,11380,0,0
1050,11958,0,0
1050,8005,0,0
1050,11688,0,0
1050,4312,0,0
1051,4718,0,0
1051,12035,0,0
1051,7856,0,0
1051,5159,0,0
1051,5182,1,0
1051,3605,0,0
1052,13215,0,0
1052,12959,0,0
1052,3349,1,0
1052,11547,0,0
1052,443,0,0
1052,11875,0,0
1053,1968,0,0
1053,9223,0,0
1053,1462,1,0
1053,7527,0,0
1053,592,0,0
1053,5594,0,0
1054,3756,1,0
1054,3510,0,0
1054,8360,0,0
1054,2967,0,0
1054,10764,0,0
1054,7557,0,0
1056,12414,0,0
1056,2650,0,0
1056,11943,0,0
1056,5241,0,0
1056,10067,0,0
1056,11753,1,0
1057,4626,0,0
1057,7799,0,0
1057,10325,0,0
1057,3912,0,0
1057,5598,0,0
1057,6799,1,0
1058,2679,0,0
1058,7291,0,0
1058,11390,0,0
1058,6338,1,0
1058,2761,0,0
1058,7290,0,0
1058,3745,1,0
1060,11842,0,0
1060,5100,0,0
1060,10040,0,0
1060,6679,1,0
1060,2311,0,0
1060,10415,0,0
1062,6779,0,0
1062,6053,0,0
1062,10285,0,0
1062,13173,0,0
1062,4999,1,0
1062,2967,1,0
1062,9986,0,0
1063,3510,0,0
1063,10870,0,0
1063,2967,1,0
1063,6053,0,0
1063,415,0,0
1063,10285,0,0
1063,4999,0,1
1064,6547,1,0
1064,6334,0,0
1064,829,0,0
1064,2043,0,0
1064,5733,0,0
1064,7906,1,0
1064,12348,1,0
1064,4535,1,0
1065,2203,0,0
1065,3732,1,0
1065,3010,0,0
1065,4685,0,0
1065,8838,0,0
1065,7623,0,0
1066,12442,0,0
1066,3835,0,0
1066,2967,0,0
1066,12446,0,0
1066,7475,0,0
1066,8005,1,0
1067,9247,0,0
1067,7611,1,0
1067,5042,0,0
1067,2735,0,0
1067,2265,0,0
1067,1894,0,0
1067,9596,1,0
1068,6718,0,0
1068,5024,0,0
1068,11230,0,0
1068,9776,0,0
1068,8880,0,0
1068,5587,1,0
1069,3549,1,0
1069,9766,1,0
1069,1267,0,0
1069,3218,0,0
1069,322,0,0
1069,12233,0,0
1069,5384,1,0
1069,2322,0,0
1070,8763,0,0
1070,11417,0,0
1070,5413,0,0
1070,4456,0,0
1070,5917,0,0
1070,12545,1,0
1071,5312,0,0
1071,3455,0,0
1071,500,0,0
1071,9986,0,0
1071,10285,0,0
1071,7739,1,0
1073,11688,0,0
1073,3055,0,0
1073,11160,1,0
1073,4507,1,0
1073,2967,1,0
1073,10389,0,0
1073,4312,0,0
1073,12307,1,0
1073,4773,1,0
1073,1575,1,0
1073,8005,1,0
1073,12116,1,0
1077,2530,0,0
1077,2967,0,0
1077,4773,0,0
1077,7106,0,0
1077,8005,0,0
1077,3055,1,0
1079,1941,1,0
1079,8005,0,0
1079,4312,0,0
1079,1198,0,0
1080,13243,0,0
1080,3485,0,0
1080,12034,1,0
1080,6708,0,0
1080,11660,0,0
1080,7528,0,0
1080,35,1,0
1082,7756,0,1
1082,2886,0,1
1082,12686,1,0
1082,2777,0,0
1082,2146,0,0
1082,12397,0,1
1082,7349,0,1
1082,6252,0,0
1082,10316,0,0
1082,3191,0,0
1082,1302,0,1
1082,4351,0,1
1086,12695,0,0
1086,3830,0,0
1086,8417,1,0
1086,6347,1,0
1086,12855,0,0
1086,11158,0,0
1086,6429,0,0
1087,7827,0,0
1087,1663,1,0
1087,3959,0,0
1087,7662,0,0
1087,9665,0,0
1087,13085,0,0
1090,829,0,0
1090,6789,0,0
1090,6334,0,0
1090,2959,1,0
1090,10748,0,0
1090,3724,0,0
1091,8360,1,0
1091,2967,1,0
1091,2474,1,0
1091,6734,1,0
1091,870,0,0
1091,8508,1,0
1091,12958,1,0
1091,5150,0,0
1091,6057,0,0
1091,5590,0,0
1091,3667,0,0
1091,4913,0,0
1091,5126,0,0
1091,2116,0,0
1091,6077,1,0
1095,12618,1,0
1095,3964,0,0
1095,8216,0,0
1095,3407,0,0
1095,2585,0,0
1095,6048,0,0
1096,7333,1,0
1096,2244,0,0
1096,6734,0,0
1096,1921,0,0
1096,2819,0,0
1096,10309,0,0
1099,2171,0,0
1099,7526,0,0
1099,5481,0,0
1099,6469,0,0
1099,9075,1,0
1099,1015,0,0
1100,298,1,0
1100,7219,0,0
1100,3872,0,0
1100,1681,0,0
1100,2767,0,0
1100,8890,0,0
1101,12920,1,0
1101,11298,0,0
1101,4944,0,0
1101,2227,0,0
1101,3915,0,0
1101,3665,0,0
1103,5489,0,0
1103,10993,0,0
1103,8291,1,0
1103,6900,0,0
1103,1956,0,0
1103,8360,1,0
1103,8092,0,0
1103,8405,0,0
1103,10958,0,0
1103,1921,1,0
1103,9406,0,0
1103,8005,0,0
1103,1691,0,0
1103,2967,1,0
1103,6734,1,0
1103,2819,1,0
1104,8403,1,0
1104,7364,0,0
1104,6672,0,0
1104,5036,0,0
1104,10102,0,0
1105,1101,0,0
1105,12808,0,1
1105,11782,0,0
1105,6994,1,0
1105,1325,0,0
1105,2914,0,0
1105,2175,0,0
1106,7770,0,0
1106,11214,0,0
1106,11444,1,0
1106,8656,0,0
1106,5621,0,0
1106,1311,0,0
1107,9650,1,0
1107,4983,1,0
1107,5761,1,0
1107,13347,0,0
1107,3202,1,0
1107,5218,0,0
1107,1582,1,0
1107,11408,1,0
1107,6777,0,0
1108,5278,1,0
1108,9153,0,0
1108,12965,0,0
1108,666,1,0
1108,10824,0,0
1108,839,0,0
1108,9248,0,0
1109,10352,1,0
1109,10574,0,0
1109,3185,0,0
1109,8794,0,0
1109,11991,0,0
1109,12299,0,0
1110,6742,0,0
1110,10205,0,0
1110,986,0,0
1110,4211,1,0
1110,4911,0,0
1110,2396,0,0
1111,2808,0,0
1111,8112,0,0
1111,8363,1,0
1111,3717,0,0
1111,11302,0,0
1111,9279,0,0
1111,2051,1,0
1113,8541,0,0
1113,453,0,0
1113,457,1,0
1113,13228,1,0
1113,4989,0,0
1113,4855,1,0
1113,4087,0,0
1114,5691,1,0
1114,9650,0,0
1114,7733,0,0
1114,8704,0,0
1114,9282,0,0
1114,1625,1,0
1114,7279,0,0
1115,6165,1,0
1115,4005,0,0
1115,11858,0,0
1115,3242,0,0
1117,6547,1,0
1117,9756,0,0
1117,6334,0,0
1117,3724,0,0
1117,6789,0,0
1118,12071,0,0
1118,5454,0,0
1118,6305,0,0
1118,533,1,0
1118,7429,0,0
1118,10340,0,0
1119,3756,0,0
1119,8756,1,0
1119,10905,0,0
1119,9986,0,0
1119,2967,0,0
1119,298,0,0
1120,4421,0,0
1120,3385,0,0
1120,11491,0,0
1120,93,0,0
1120,2237,0,0
1120,61,1,0
1121,3724,0,0
1121,3334,1,0
1121,3919,0,0
1121,6334,0,0
1121,6789,0,0
1121,2959,0,0
1122,3932,0,0
1122,11516,0,0
1122,11931,0,0
1122,11520,1,0
1122,5806,1,0
1122,12513,1,0
1122,6971,1,0
1123,5432,0,0
1123,4414,1,0
1123,8380,0,0
1123,11285,0,0
1123,265,1,0
1123,12371,0,0
1123,8208,0,0
1124,4773,0,0
1124,2967,0,0
1124,4312,0,0
1124,7655,1,0
1124,7119,0,0
1124,11687,1,0
1124,5356,1,0
1124,8005,0,0
1125,7818,0,0
1125,2930,0,0
1125,10146,0,0
1125,11846,0,0
1125,4347,0,0
1125,7176,1,0
1130,6233,0,0
1130,8620,1,0
1130,2128,0,0
1130,6492,0,0
1130,3984,0,0
1130,7578,0,0
1131,8096,0,0
1131,9735,0,0
1131,11655,1,0
1131,4558,0,0
1131,12168,0,0
1131,9972,1,0
1131,294,1,0
1131,11241,0,0
1134,1767,0,0
1134,12512,0,0
1134,11230,0,0
1134,7636,0,0
1134,8507,1,0
1134,669,1,0
1134,2706,1,0
1134,8728,0,0
1135,5562,0,0
1135,5382,0,0
1135,852,1,0
1135,11471,0,0
1135,1866,0,0
1135,7802,0,0
1136,8005,0,0
1136,2667,0,0
1136,6594,0,0
1136,11687,0,0
1136,2967,1,0
1136,10279,0,0
1139,3872,1,0
1139,10120,0,0
1139,1776,0,0
1139,3261,0,0
1139,9108,0,0
1139,11630,0,0
1140,7371,1,0
1140,2850,0,0
1140,12097,0,0
1140,12017,0,0
1142,8545,1,0
1142,8379,0,0
1142,10869,1,0
1142,9008,0,0
1142,8048,0,0
1142,8048,0,0
1142,9008,0,0
1142,1904,0,0
1142,9831,0,0
1142,8379,0,0
1142,1904,0,0
1142,9831,0,0
1146,5894,1,0
1146,4770,0,0
1146,4543,0,0
1146,10510,0,0
1146,1618,0,0
1146,7753,1,0
1147,5749,0,0
1147,2728,0,0
1147,8350,0,0
1147,6805,0,0
1147,9007,1,0
1147,3785,0,0
1148,8005,1,0
1148,4999,0,0
1148,2967,0,0
1148,2203,0,0
1148,11324,0,0
1148,10935,0,0
1149,6334,0,0
1149,7906,0,0
1149,9606,0,0
1149,2959,0,0
1149,12727,0,0
1149,2830,1,0
1150,2959,0,0
1150,5733,0,0
1150,6547,1,0
1150,12348,1,0
1150,9756,0,0
1150,6334,0,0
1150,829,0,0
1153,6289,0,0
1153,2574,1,0
1153,3751,0,0
1153,11016,1,0
1153,12538,0,0
1153,3113,0,0
1154,1360,0,0
1154,4675,0,0
1154,6676,0,0
1154,2338,1,0
1154,9570,0,0
1159,4773,1,0
1159,11991,0,0
1159,9700,0,0
1159,1957,0,0
1159,5444,0,0
1159,6167,0,0
1159,2967,1,0
1159,4791,1,0
1161,6334,0,0
1161,6789,1,0
1161,5993,0,0
1161,3919,0,0
1161,3334,1,0
1161,1554,0,0
1161,12727,0,0
1162,11392,0,0
1162,7681,0,0
1162,5364,0,0
1162,723,0,0
1162,3871,0,1
1162,6782,1,0
1162,5595,0,1
1162,22,0,1
